,0
1197,RxCUI_198333
1198,RxCUI_198105
1199,RxCUI_1359105
1200,RxCUI_1294612
1201,RxCUI_1539757
1202,RxCUI_329456
1203,RxCUI_309374
1204,RxCUI_312641
1205,RxCUI_1102273
1206,RxCUI_857366
1207,RxCUI_1291609
1208,RxCUI_315898
1209,RxCUI_863619
1210,RxCUI_863856
1211,RxCUI_314167
1212,RxCUI_314000
1213,RxCUI_4603
1214,RxCUI_1243034
1215,RxCUI_330336
1216,RxCUI_312122
1217,RxCUI_728109
1218,RxCUI_358798
1219,RxCUI_728113
1220,RxCUI_228476
1221,RxCUI_1357010
1222,RxCUI_1483744
1223,RxCUI_1655060
1224,RxCUI_317573
1225,RxCUI_9639
1226,RxCUI_895218
1227,RxCUI_892588
1228,RxCUI_30236
1229,RxCUI_57150
1230,RxCUI_616285
1231,RxCUI_849395
1232,RxCUI_863628
1233,RxCUI_885213
1234,RxCUI_1144758;1244141;
1235,RxCUI_992447
1236,RxCUI_608328
1237,RxCUI_1037045
1238,RxCUI_1606862
1239,RxCUI_1049593;1860127;
1240,RxCUI_6745
1241,RxCUI_134404
1242,RxCUI_899495
1243,RxCUI_899548
1244,RxCUI_1545658
1245,RxCUI_834241
1246,RxCUI_996097
1247,RxCUI_894779
1248,RxCUI_352377
1249,RxCUI_672569
1250,RxCUI_1294533
1251,RxCUI_1718923
1252,RxCUI_54251
1253,RxCUI_992150
1254,RxCUI_1293504
1255,RxCUI_56501
1256,RxCUI_311724
1257,RxCUI_311723
1258,RxCUI_197840
1259,RxCUI_898690
1260,RxCUI_251200
1261,RxCUI_1363267
1262,RxCUI_1721581
1263,RxCUI_825421
1264,RxCUI_313566
1265,RxCUI_897666
1266,RxCUI_1132459;891893;
1267,RxCUI_866018
1268,RxCUI_855942
1269,RxCUI_81992
1270,RxCUI_106955;34552;
1271,RxCUI_1098608
1272,RxCUI_260260
1273,RxCUI_1000082
1274,RxCUI_885209
1275,RxCUI_861822
1276,RxCUI_881341
1277,RxCUI_200105
1278,RxCUI_485436
1279,RxCUI_310988
1280,RxCUI_315804
1281,RxCUI_313110
1282,RxCUI_197745
1283,RxCUI_200346
1284,RxCUI_1737460
1285,RxCUI_349478
1286,RxCUI_312320
1287,RxCUI_998229
1288,RxCUI_833217
1289,RxCUI_203128
1290,RxCUI_1291
1291,RxCUI_1244607
1292,RxCUI_1148800
1293,RxCUI_199888
1294,RxCUI_311288
1295,RxCUI_1491529
1296,RxCUI_66955
1297,RxCUI_997229
1298,RxCUI_198603
1299,RxCUI_797274
1300,RxCUI_1233873
1301,RxCUI_485423
1302,RxCUI_198102
1303,RxCUI_998548
1304,RxCUI_856908
1305,RxCUI_47364
1306,RxCUI_312301
1307,RxCUI_1293508
1308,RxCUI_597718
1309,RxCUI_1482801
1310,RxCUI_1010878;1856066;
1311,RxCUI_1010774
1312,RxCUI_1537039
1313,RxCUI_199655
1314,RxCUI_199123
1315,RxCUI_834145
1316,RxCUI_993470
1317,RxCUI_198371
1318,RxCUI_317617
1319,RxCUI_142440
1320,RxCUI_1812350
1321,RxCUI_825413
1322,RxCUI_687333
1323,RxCUI_323964
1324,RxCUI_6142
1325,RxCUI_197594
1326,RxCUI_1243004
1327,RxCUI_1595752
1328,RxCUI_1595746
1329,RxCUI_1860501
1330,RxCUI_1860491
1331,RxCUI_1868962
1332,RxCUI_183379
1333,RxCUI_1595730
1334,RxCUI_1868958
1335,RxCUI_1595740
1336,RxCUI_283639
1337,RxCUI_1595764
1338,RxCUI_1595758
1339,RxCUI_668284
1340,RxCUI_855860
1341,RxCUI_199450
1342,RxCUI_197419
1343,RxCUI_672567
1344,RxCUI_311204
1345,RxCUI_198241
1346,RxCUI_856834
1347,RxCUI_316168
1348,RxCUI_114527
1349,RxCUI_1272
1350,RxCUI_1307624
1351,RxCUI_1607792
1352,RxCUI_1426288
1353,RxCUI_106346
1354,RxCUI_1657990
1355,RxCUI_75635
1356,RxCUI_1128115
1357,RxCUI_596925
1358,RxCUI_861427
1359,RxCUI_1302827
1360,RxCUI_328431
1361,RxCUI_861004
1362,RxCUI_317110
1363,RxCUI_199998
1364,RxCUI_349591
1365,RxCUI_1743583
1366,RxCUI_1299021
1367,RxCUI_197422
1368,RxCUI_1368006
1369,RxCUI_104837
1370,RxCUI_1738805
1371,RxCUI_310672
1372,RxCUI_96304
1373,RxCUI_349462
1374,RxCUI_1820965;384410;
1375,RxCUI_224888
1376,RxCUI_1653214
1377,RxCUI_1364104
1378,RxCUI_577315
1379,RxCUI_485440
1380,RxCUI_198032
1381,RxCUI_309115
1382,RxCUI_314106
1383,RxCUI_330335
1384,RxCUI_245135
1385,RxCUI_1102280
1386,RxCUI_198225
1387,RxCUI_221161
1388,RxCUI_809987
1389,RxCUI_706896
1390,RxCUI_617777
1391,RxCUI_313160
1392,RxCUI_834102
1393,RxCUI_856448
1394,RxCUI_848744
1395,RxCUI_831103
1396,RxCUI_197409
1397,RxCUI_860522
1398,RxCUI_607295
1399,RxCUI_827073
1400,RxCUI_562806
1401,RxCUI_1294597
1402,RxCUI_860516
1403,RxCUI_312847
1404,RxCUI_197817
1405,RxCUI_4461
1406,RxCUI_219314
1407,RxCUI_562524
1408,RxCUI_359228
1409,RxCUI_283510
1410,RxCUI_198263
1411,RxCUI_1000076
1412,RxCUI_899518
1413,RxCUI_1000405
1414,RxCUI_1857915
1415,RxCUI_155137
1416,RxCUI_84959
1417,RxCUI_1190655
1418,RxCUI_993536
1419,RxCUI_401968
1420,RxCUI_315546
1421,RxCUI_332157
1422,RxCUI_1801514
1423,RxCUI_855324
1424,RxCUI_1298070
1425,RxCUI_203191
1426,RxCUI_27792
1427,RxCUI_749196
1428,RxCUI_198182
1429,RxCUI_1719677
1430,RxCUI_1250721
1431,RxCUI_597291
1432,RxCUI_1661128;802321;
1433,RxCUI_858798
1434,RxCUI_856369
1435,RxCUI_1041518
1436,RxCUI_393575
1437,RxCUI_403875
1438,RxCUI_894970
1439,RxCUI_199890
1440,RxCUI_722137
1441,RxCUI_1724266
1442,RxCUI_1045402
1443,RxCUI_3098
1444,RxCUI_903884
1445,RxCUI_857187
1446,RxCUI_199149
1447,RxCUI_861132
1448,RxCUI_1298448
1449,RxCUI_1606868
1450,RxCUI_1858831
1451,RxCUI_287734
1452,RxCUI_1000114
1453,RxCUI_992779
1454,RxCUI_1373045
1455,RxCUI_312750
1456,RxCUI_854227
1457,RxCUI_994808
1458,RxCUI_3538
1459,RxCUI_199206
1460,RxCUI_1305603
1461,RxCUI_9793
1462,RxCUI_866144
1463,RxCUI_349593
1464,RxCUI_197843
1465,RxCUI_860215
1466,RxCUI_1665514
1467,RxCUI_860981
1468,RxCUI_27197
1469,RxCUI_82038
1470,RxCUI_597770
1471,RxCUI_1356557
1472,RxCUI_1356570
1473,RxCUI_1356578
1474,RxCUI_1356586
1475,RxCUI_848748
1476,RxCUI_1791298
1477,RxCUI_82137
1478,RxCUI_314209
1479,RxCUI_198200
1480,RxCUI_1368018
1481,RxCUI_17268
1482,RxCUI_404011
1483,RxCUI_1790169
1484,RxCUI_979509
1485,RxCUI_199245
1486,RxCUI_57773
1487,RxCUI_27793
1488,RxCUI_1299890
1489,RxCUI_1362720
1490,RxCUI_197903
1491,RxCUI_861816
1492,RxCUI_57983
1493,RxCUI_598025
1494,RxCUI_315283
1495,RxCUI_618557
1496,RxCUI_198238
1497,RxCUI_4125
1498,RxCUI_197453
1499,RxCUI_315937
1500,RxCUI_11153
1501,RxCUI_197625
1502,RxCUI_56512
1503,RxCUI_10382
1504,RxCUI_799835
1505,RxCUI_311878
1506,RxCUI_311891
1507,RxCUI_608139
1508,RxCUI_1811402
1509,RxCUI_700416
1510,RxCUI_197872
1511,RxCUI_433801
1512,RxCUI_1791304
1513,RxCUI_858062
1514,RxCUI_309140
1515,RxCUI_311759
1516,RxCUI_197686
1517,RxCUI_997223
1518,RxCUI_25190
1519,RxCUI_19079
1520,RxCUI_415685
1521,RxCUI_198301
1522,RxCUI_977880
1523,RxCUI_1049611
1524,RxCUI_103755
1525,RxCUI_1998
1526,RxCUI_1363309
1527,RxCUI_905041
1528,RxCUI_1796071
1529,RxCUI_1367843
1530,RxCUI_197511
1531,RxCUI_594119
1532,RxCUI_311892
1533,RxCUI_197622
1534,RxCUI_855671;855675;
1535,RxCUI_198231
1536,RxCUI_41144
1537,RxCUI_25483
1538,RxCUI_7276
1539,RxCUI_199343
1540,RxCUI_658552
1541,RxCUI_114194
1542,RxCUI_197784
1543,RxCUI_8640
1544,RxCUI_311353
1545,RxCUI_1650444;1650446;
1546,RxCUI_485471
1547,RxCUI_833711
1548,RxCUI_861652
1549,RxCUI_905199
1550,RxCUI_205304
1551,RxCUI_1597573
1552,RxCUI_1000112
1553,RxCUI_27729
1554,RxCUI_876229
1555,RxCUI_317094
1556,RxCUI_835956
1557,RxCUI_905028
1558,RxCUI_83947
1559,RxCUI_905222
1560,RxCUI_31435
1561,RxCUI_198332
1562,RxCUI_1547225
1563,RxCUI_849833
1564,RxCUI_349483
1565,RxCUI_1292
1566,RxCUI_896766
1567,RxCUI_896983
1568,RxCUI_314211
1569,RxCUI_1091210
1570,RxCUI_261435
1571,RxCUI_995278
1572,RxCUI_995253
1573,RxCUI_4952
1574,RxCUI_198078
1575,RxCUI_903891
1576,RxCUI_203173
1577,RxCUI_979432
1578,RxCUI_896758
1579,RxCUI_1244142;317518;
1580,RxCUI_402696
1581,RxCUI_313220
1582,RxCUI_855296
1583,RxCUI_203136
1584,RxCUI_10180
1585,RxCUI_856845
1586,RxCUI_856762
1587,RxCUI_1100184
1588,RxCUI_866511
1589,RxCUI_310288
1590,RxCUI_904425
1591,RxCUI_904405
1592,RxCUI_1300478
1593,RxCUI_1720735
1594,RxCUI_2594
1595,RxCUI_1790161
1596,RxCUI_197904
1597,RxCUI_668579
1598,RxCUI_314154
1599,RxCUI_312077
1600,RxCUI_22299
1601,RxCUI_5966
1602,RxCUI_995686
1603,RxCUI_861753
1604,RxCUI_7982
1605,RxCUI_198058
1606,RxCUI_1546396
1607,RxCUI_197682
1608,RxCUI_1191013
1609,RxCUI_1043578;1130631;
1610,RxCUI_1099288
1611,RxCUI_228054
1612,RxCUI_864706
1613,RxCUI_311936
1614,RxCUI_1928677
1615,RxCUI_214558
1616,RxCUI_197545
1617,RxCUI_687144;751062;
1618,RxCUI_11002
1619,RxCUI_106336
1620,RxCUI_830879;831271;
1621,RxCUI_1093060
1622,RxCUI_4492
1623,RxCUI_1650226
1624,RxCUI_562704
1625,RxCUI_794947
1626,RxCUI_1661411
1627,RxCUI_884655
1628,RxCUI_283858
1629,RxCUI_1423270
1630,RxCUI_5492
1631,RxCUI_749802
1632,RxCUI_884684
1633,RxCUI_198445
1634,RxCUI_197973
1635,RxCUI_200311
1636,RxCUI_197557
1637,RxCUI_40968
1638,RxCUI_1648183
1639,RxCUI_466553
1640,RxCUI_995607
1641,RxCUI_197832
1642,RxCUI_198202
1643,RxCUI_628664
1644,RxCUI_1718929
1645,RxCUI_313477
1646,RxCUI_197464
1647,RxCUI_1092357
1648,RxCUI_351293
1649,RxCUI_1091389
1650,RxCUI_19831
1651,RxCUI_198050
1652,RxCUI_312132
1653,RxCUI_1052658
1654,RxCUI_1000001
1655,RxCUI_903857
1656,RxCUI_905172
1657,RxCUI_1085753
1658,RxCUI_218677;466541;
1659,RxCUI_432350
1660,RxCUI_26420
1661,RxCUI_1100075
1662,RxCUI_103401
1663,RxCUI_889614
1664,RxCUI_835960
1665,RxCUI_197556
1666,RxCUI_432401
1667,RxCUI_249329
1668,RxCUI_1718586
1669,RxCUI_7508
1670,RxCUI_3565
1671,RxCUI_1007530
1672,RxCUI_828529
1673,RxCUI_1543177
1674,RxCUI_200256
1675,RxCUI_754763
1676,RxCUI_330816
1677,RxCUI_833008
1678,RxCUI_616739
1679,RxCUI_197971
1680,RxCUI_1796419
1681,RxCUI_1091170
1682,RxCUI_1091185
1683,RxCUI_1091155
1684,RxCUI_197624
1685,RxCUI_1886927;646781;
1686,RxCUI_197797
1687,RxCUI_1099625
1688,RxCUI_203171
1689,RxCUI_197362
1690,RxCUI_310289
1691,RxCUI_199390
1692,RxCUI_997285;997287;
1693,RxCUI_1537565
1694,RxCUI_82131
1695,RxCUI_979543
1696,RxCUI_1372759
1697,RxCUI_992413
1698,RxCUI_308346
1699,RxCUI_403840
1700,RxCUI_803353
1701,RxCUI_859981
1702,RxCUI_1049221
1703,RxCUI_1804979
1704,RxCUI_197351
1705,RxCUI_103468
1706,RxCUI_82084
1707,RxCUI_314285
1708,RxCUI_826612
1709,RxCUI_197878
1710,RxCUI_309958
1711,RxCUI_313580
1712,RxCUI_356773
1713,RxCUI_1734928
1714,RxCUI_1734951
1715,RxCUI_1658339
1716,RxCUI_251322
1717,RxCUI_402695
1718,RxCUI_1294622
1719,RxCUI_1552343
1720,RxCUI_1490473
1721,RxCUI_1609276
1722,RxCUI_1101446
1723,RxCUI_153822
1724,RxCUI_236961
1725,RxCUI_197516
1726,RxCUI_197603
1727,RxCUI_799054
1728,RxCUI_199689
1729,RxCUI_315584
1730,RxCUI_349595
1731,RxCUI_700883
1732,RxCUI_310405
1733,RxCUI_993462
1734,RxCUI_311924
1735,RxCUI_349472
1736,RxCUI_7393
1737,RxCUI_828700
1738,RxCUI_968181
1739,RxCUI_154985
1740,RxCUI_1743587
1741,RxCUI_1494769
1742,RxCUI_830877;831230;
1743,RxCUI_1872061
1744,RxCUI_978001
1745,RxCUI_10762
1746,RxCUI_197535
1747,RxCUI_857560
1748,RxCUI_311919
1749,RxCUI_1731349
1750,RxCUI_597768
1751,RxCUI_200096
1752,RxCUI_835572
1753,RxCUI_313195
1754,RxCUI_310869
1755,RxCUI_1086778
1756,RxCUI_899461
1757,RxCUI_314034
1758,RxCUI_856556
1759,RxCUI_359493
1760,RxCUI_21090
1761,RxCUI_198148
1762,RxCUI_486126
1763,RxCUI_860510
1764,RxCUI_830897
1765,RxCUI_896762
1766,RxCUI_1490660
1767,RxCUI_855906
1768,RxCUI_1747574
1769,RxCUI_1747561
1770,RxCUI_337375
1771,RxCUI_866083
1772,RxCUI_197634
1773,RxCUI_1806193
1774,RxCUI_1488674
1775,RxCUI_359732
1776,RxCUI_790489
1777,RxCUI_866090
1778,RxCUI_199310
1779,RxCUI_1098143;311963;
1780,RxCUI_310536
1781,RxCUI_310600
1782,RxCUI_198007
1783,RxCUI_995232
1784,RxCUI_1000058
1785,RxCUI_861648
1786,RxCUI_1048450
1787,RxCUI_314153
1788,RxCUI_897722
1789,RxCUI_1111106
1790,RxCUI_312835
1791,RxCUI_197411
1792,RxCUI_483425
1793,RxCUI_829500
1794,RxCUI_856460;856463;
1795,RxCUI_309078
1796,RxCUI_197725
1797,RxCUI_1598068
1798,RxCUI_198382
1799,RxCUI_904876
1800,RxCUI_403972
1801,RxCUI_23033
1802,RxCUI_310437
1803,RxCUI_1001004
1804,RxCUI_105585
1805,RxCUI_309043
1806,RxCUI_142435
1807,RxCUI_1048445
1808,RxCUI_848145
1809,RxCUI_1718933
1810,RxCUI_762672
1811,RxCUI_901399
1812,RxCUI_1791312
1813,RxCUI_1114325
1814,RxCUI_403878
1815,RxCUI_198161
1816,RxCUI_316370
1817,RxCUI_68599
1818,RxCUI_858810
1819,RxCUI_616578
1820,RxCUI_331959
1821,RxCUI_197783
1822,RxCUI_1549827
1823,RxCUI_221142
1824,RxCUI_197505
1825,RxCUI_197508
1826,RxCUI_197507
1827,RxCUI_1433734
1828,RxCUI_203148
1829,RxCUI_216525;216526;392552;
1830,RxCUI_1807517
1831,RxCUI_8705
1832,RxCUI_1923432
1833,RxCUI_1663745
1834,RxCUI_857513
1835,RxCUI_57789
1836,RxCUI_1482515
1837,RxCUI_197412
1838,RxCUI_313761
1839,RxCUI_1597378
1840,RxCUI_1653765
1841,RxCUI_1234571
1842,RxCUI_892596
1843,RxCUI_1544854
1844,RxCUI_1090992;1927897;
1845,RxCUI_825411
1846,RxCUI_203118
1847,RxCUI_1007544
1848,RxCUI_308989
1849,RxCUI_248112
1850,RxCUI_1113007
1851,RxCUI_1806674
1852,RxCUI_45318
1853,RxCUI_679314
1854,RxCUI_1605101
1855,RxCUI_905495
1856,RxCUI_197978
1857,RxCUI_1551675;8308;
1858,RxCUI_316292
1859,RxCUI_859193
1860,RxCUI_904368
1861,RxCUI_352539
1862,RxCUI_197654
1863,RxCUI_313758
1864,RxCUI_856457
1865,RxCUI_429662
1866,RxCUI_197837
1867,RxCUI_206842
1868,RxCUI_315942
1869,RxCUI_316075
1870,RxCUI_205284
1871,RxCUI_892297
1872,RxCUI_1652071
1873,RxCUI_205328
1874,RxCUI_607172
1875,RxCUI_856578
1876,RxCUI_1303736
1877,RxCUI_205316
1878,RxCUI_197427
1879,RxCUI_197893
1880,RxCUI_312748
1881,RxCUI_197555
1882,RxCUI_647239
1883,RxCUI_317136
1884,RxCUI_27340
1885,RxCUI_1356574
1886,RxCUI_1368384
1887,RxCUI_608424
1888,RxCUI_24614
1889,RxCUI_993696
1890,RxCUI_311550
1891,RxCUI_790288
1892,RxCUI_483015
1893,RxCUI_831431
1894,RxCUI_616852
1895,RxCUI_7442
1896,RxCUI_828320
1897,RxCUI_197724
1898,RxCUI_197949
1899,RxCUI_9919
1900,RxCUI_197
1901,RxCUI_217627;392533;
1902,RxCUI_1922763;1922937;1923424;
1903,RxCUI_1799414
1904,RxCUI_1368438
1905,RxCUI_884707
1906,RxCUI_884385
1907,RxCUI_1364435
1908,RxCUI_82122
1909,RxCUI_1148807
1910,RxCUI_1088219
1911,RxCUI_735651
1912,RxCUI_198359
1913,RxCUI_197502
1914,RxCUI_897853
1915,RxCUI_274403
1916,RxCUI_315223
1917,RxCUI_1790243
1918,RxCUI_198033
1919,RxCUI_992535
1920,RxCUI_861643
1921,RxCUI_1739836
1922,RxCUI_197549
1923,RxCUI_8150
1924,RxCUI_311355
1925,RxCUI_1791251
1926,RxCUI_197877
1927,RxCUI_2191
1928,RxCUI_44157
1929,RxCUI_1608797;849574;
1930,RxCUI_197593
1931,RxCUI_2231
1932,RxCUI_198405
1933,RxCUI_244374
1934,RxCUI_199352
1935,RxCUI_477130
1936,RxCUI_199904
1937,RxCUI_314227
1938,RxCUI_856519
1939,RxCUI_1148498
1940,RxCUI_992656
1941,RxCUI_309337
1942,RxCUI_310215
1943,RxCUI_1737457
1944,RxCUI_36345
1945,RxCUI_313109
1946,RxCUI_313214
1947,RxCUI_221183
1948,RxCUI_754761
1949,RxCUI_1791292
1950,RxCUI_312844
1951,RxCUI_105347
1952,RxCUI_197986
1953,RxCUI_228512
1954,RxCUI_42987
1955,RxCUI_1294545
1956,RxCUI_848582
1957,RxCUI_39954
1958,RxCUI_214551
1959,RxCUI_197404
1960,RxCUI_6026
1961,RxCUI_977942
1962,RxCUI_312859
1963,RxCUI_197746
1964,RxCUI_197105
1965,RxCUI_200095
1966,RxCUI_897630
1967,RxCUI_864675
1968,RxCUI_857328
1969,RxCUI_54993
1970,RxCUI_598006;686355;
1971,RxCUI_670026
1972,RxCUI_310404
1973,RxCUI_311918
1974,RxCUI_749804
1975,RxCUI_858751
1976,RxCUI_314035
1977,RxCUI_1356582
1978,RxCUI_343102
1979,RxCUI_577317
1980,RxCUI_331559
1981,RxCUI_904458
1982,RxCUI_686405
1983,RxCUI_316112
1984,RxCUI_1736574
1985,RxCUI_38404
1986,RxCUI_1308430
1987,RxCUI_403914
1988,RxCUI_1540241
1989,RxCUI_218093
1990,RxCUI_998189
1991,RxCUI_203114
1992,RxCUI_311984
1993,RxCUI_214536
1994,RxCUI_1734696
1995,RxCUI_1806932
1996,RxCUI_313211
1997,RxCUI_199995
1998,RxCUI_259306
1999,RxCUI_11149
2000,RxCUI_1724328
2001,RxCUI_1126495;1652673;1652674;
2002,RxCUI_197976
2003,RxCUI_1110707
2004,RxCUI_203220
2005,RxCUI_430174
2006,RxCUI_1656053
2007,RxCUI_1421475
2008,RxCUI_856783
2009,RxCUI_1663530;313850;
2010,RxCUI_203144
2011,RxCUI_360507
2012,RxCUI_637320
2013,RxCUI_996615
2014,RxCUI_996594
2015,RxCUI_1297390
2016,RxCUI_198325
2017,RxCUI_198322
2018,RxCUI_58964
2019,RxCUI_1794543
2020,RxCUI_236685
2021,RxCUI_1482684
2022,RxCUI_6606
2023,RxCUI_856605
2024,RxCUI_205329
2025,RxCUI_977902
2026,RxCUI_977909
2027,RxCUI_898490
2028,RxCUI_885131
2029,RxCUI_1442168
2030,RxCUI_1649981
2031,RxCUI_998422
2032,RxCUI_313447
2033,RxCUI_114477
2034,RxCUI_1926240;197580;816736;
2035,RxCUI_5992
2036,RxCUI_1599551
2037,RxCUI_198077
2038,RxCUI_857305
2039,RxCUI_91535
2040,RxCUI_312836
2041,RxCUI_857461
2042,RxCUI_2557
2043,RxCUI_313472
2044,RxCUI_1310503
2045,RxCUI_313760
2046,RxCUI_228656
2047,RxCUI_4177
2048,RxCUI_904589
2049,RxCUI_311935
2050,RxCUI_861467
2051,RxCUI_10032
2052,RxCUI_218337
2053,RxCUI_857183
2054,RxCUI_6373
2055,RxCUI_197969
2056,RxCUI_828353
2057,RxCUI_1099681
2058,RxCUI_1666332
2059,RxCUI_1423080
2060,RxCUI_240812
2061,RxCUI_199058
2062,RxCUI_203117
2063,RxCUI_1607784
2064,RxCUI_313571
2065,RxCUI_1298066
2066,RxCUI_1306898
2067,RxCUI_897729
2068,RxCUI_902729
2069,RxCUI_1099304
2070,RxCUI_858602
2071,RxCUI_477347
2072,RxCUI_316777
2073,RxCUI_203121
2074,RxCUI_330253
2075,RxCUI_1724130
2076,RxCUI_1724077
2077,RxCUI_1193361
2078,RxCUI_904880
2079,RxCUI_313776
2080,RxCUI_203115
2081,RxCUI_317173
2082,RxCUI_824959
2083,RxCUI_834061
2084,RxCUI_329753
2085,RxCUI_1731036
2086,RxCUI_977860
2087,RxCUI_861164
2088,RxCUI_977894
2089,RxCUI_857336
2090,RxCUI_81993
2091,RxCUI_1722942
2092,RxCUI_1722948
2093,RxCUI_1668215
2094,RxCUI_214231
2095,RxCUI_831263
2096,RxCUI_29561
2097,RxCUI_850305
2098,RxCUI_313499
2099,RxCUI_198045
2100,RxCUI_1488818
2101,RxCUI_5084
2102,RxCUI_308412
2103,RxCUI_618552
2104,RxCUI_236167
2105,RxCUI_1095229
2106,RxCUI_349319
2107,RxCUI_309291
2108,RxCUI_82064
2109,RxCUI_968173
2110,RxCUI_977915
2111,RxCUI_20863
2112,RxCUI_313108
2113,RxCUI_308119
2114,RxCUI_198370
2115,RxCUI_849867
2116,RxCUI_203211
2117,RxCUI_700885
2118,RxCUI_1603841
2119,RxCUI_313210
2120,RxCUI_1426886
2121,RxCUI_348506
2122,RxCUI_197462
2123,RxCUI_1014673
2124,RxCUI_858048
2125,RxCUI_61148
2126,RxCUI_1718998
2127,RxCUI_3829
2128,RxCUI_846378
2129,RxCUI_831261
2130,RxCUI_4885
2131,RxCUI_892255
2132,RxCUI_310385
2133,RxCUI_997491
2134,RxCUI_312817
2135,RxCUI_1597129
2136,RxCUI_274783
2137,RxCUI_91241
2138,RxCUI_267476
2139,RxCUI_966404
2140,RxCUI_3008
2141,RxCUI_197663
2142,RxCUI_885857
2143,RxCUI_348719
2144,RxCUI_309113
2145,RxCUI_854876
2146,RxCUI_313585
2147,RxCUI_142153
2148,RxCUI_977986
2149,RxCUI_1451803
2150,RxCUI_1099870
2151,RxCUI_1006917
2152,RxCUI_1429044
2153,RxCUI_310206
2154,RxCUI_106351
2155,RxCUI_853201
2156,RxCUI_197738
2157,RxCUI_857683
2158,RxCUI_825129
2159,RxCUI_905008
2160,RxCUI_830801
2161,RxCUI_198245
2162,RxCUI_227897
2163,RxCUI_6628
2164,RxCUI_1799449
2165,RxCUI_42316
2166,RxCUI_854175
2167,RxCUI_198152
2168,RxCUI_1422099
2169,RxCUI_197636
2170,RxCUI_1148809
2171,RxCUI_476362
2172,RxCUI_1242399
2173,RxCUI_1099804
2174,RxCUI_309332
2175,RxCUI_5487
2176,RxCUI_221130
2177,RxCUI_854894
2178,RxCUI_212787
2179,RxCUI_4103
2180,RxCUI_686429
2181,RxCUI_991336
2182,RxCUI_997010
2183,RxCUI_1251907
2184,RxCUI_1189803
2185,RxCUI_358917
2186,RxCUI_203170
2187,RxCUI_1447705
2188,RxCUI_309333
2189,RxCUI_830795
2190,RxCUI_391937
2191,RxCUI_1901
2192,RxCUI_1551993
2193,RxCUI_204499
2194,RxCUI_997296;997301;
2195,RxCUI_1251719
2196,RxCUI_197726
2197,RxCUI_1801294;1801314;198116;
2198,RxCUI_850091
2199,RxCUI_6979
2200,RxCUI_1302821
2201,RxCUI_828379
2202,RxCUI_1000383
2203,RxCUI_897292
2204,RxCUI_20791
2205,RxCUI_312288
2206,RxCUI_388510
2207,RxCUI_310809
2208,RxCUI_1011852
2209,RxCUI_992478
2210,RxCUI_330820
2211,RxCUI_403818
2212,RxCUI_359385
2213,RxCUI_833713
2214,RxCUI_1738562
2215,RxCUI_314006
2216,RxCUI_23663
2217,RxCUI_904547
2218,RxCUI_236875
2219,RxCUI_7983
2220,RxCUI_4917
2221,RxCUI_310007
2222,RxCUI_198319
2223,RxCUI_81945
2224,RxCUI_1111339
2225,RxCUI_1660008
2226,RxCUI_314047
2227,RxCUI_316365
2228,RxCUI_330237
2229,RxCUI_309307
2230,RxCUI_977929
2231,RxCUI_283485
2232,RxCUI_1006123;827748;
2233,RxCUI_315807
2234,RxCUI_1020064;1020065;
2235,RxCUI_67158
2236,RxCUI_315888
2237,RxCUI_315799
2238,RxCUI_977438
2239,RxCUI_92880
2240,RxCUI_330337
2241,RxCUI_467015
2242,RxCUI_200131
2243,RxCUI_998685
2244,RxCUI_1739535
2245,RxCUI_1721592
2246,RxCUI_205168
2247,RxCUI_11248;1551670;
2248,RxCUI_7995
2249,RxCUI_1248797
2250,RxCUI_885880
2251,RxCUI_252559
2252,RxCUI_993697
2253,RxCUI_1807915;1807917;1808202;860975;
2254,RxCUI_388517
2255,RxCUI_242671
2256,RxCUI_198056
2257,RxCUI_859077
2258,RxCUI_83171
2259,RxCUI_312570
2260,RxCUI_310761
2261,RxCUI_9945
2262,RxCUI_238154
2263,RxCUI_4500
2264,RxCUI_29451
2265,RxCUI_1365801;1367518;
2266,RxCUI_1234872
2267,RxCUI_197366
2268,RxCUI_1000047
2269,RxCUI_1298091
2270,RxCUI_197856
2271,RxCUI_198068
2272,RxCUI_979549
2273,RxCUI_826832
2274,RxCUI_603564
2275,RxCUI_1116349
2276,RxCUI_312140
2277,RxCUI_197305
2278,RxCUI_1049154;1235505;
2279,RxCUI_1801298;1801304;628953;
2280,RxCUI_310026
2281,RxCUI_994521
2282,RxCUI_199115
2283,RxCUI_994203
2284,RxCUI_313489
2285,RxCUI_312645
2286,RxCUI_402506
2287,RxCUI_465411
2288,RxCUI_259218;763088;
2289,RxCUI_267257
2290,RxCUI_1098418
2291,RxCUI_861171
2292,RxCUI_829539
2293,RxCUI_91406
2294,RxCUI_198159
2295,RxCUI_359818
2296,RxCUI_1111343
2297,RxCUI_197476
2298,RxCUI_759471
2299,RxCUI_8463
2300,RxCUI_1098678
2301,RxCUI_835726
2302,RxCUI_47998
2303,RxCUI_388
2304,RxCUI_20259
2305,RxCUI_376
2306,RxCUI_1551983
2307,RxCUI_629699
2308,RxCUI_1740948
2309,RxCUI_340705;4986;
2310,RxCUI_214220;392459;
2311,RxCUI_427163
2312,RxCUI_313786
2313,RxCUI_214557;466525;
2314,RxCUI_38298
2315,RxCUI_22482
2316,RxCUI_856569;856572;
2317,RxCUI_31805
2318,RxCUI_203184
2319,RxCUI_6901
2320,RxCUI_899511
2321,RxCUI_104481
